"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"Trub1",285.453465313648,0.330698235152957,0.291383496020037,1.13492438545736,0.25640700161268,0.890795753440328
"Smg8",120.02124934065,-0.481650055297569,0.424411619814317,-1.13486538259319,0.256431726280354,0.890795753440328
"Phf5a",380.168962548413,-0.352155790969427,0.310347920932284,-1.13471290515352,0.256495628372104,0.890795753440328
"Hdgf",2556.89608587104,-0.265977065329881,0.234425979790923,-1.13458869007222,0.256547694105338,0.890795753440328
"Cltb",760.828638480057,-0.296656831352768,0.261481334881808,-1.13452392878008,0.256574842223171,0.890795753440328
"Gmfg",204.396496776438,0.519482793227259,0.457999425944562,1.13424332826596,0.256692493802593,0.890795753440328
"Taco1",219.744477308837,-0.470195402504303,0.414551583856184,-1.13422652527465,0.256699540232818,0.890795753440328
"Rin1",11.1741759054223,-1.59418220431558,1.40556525090878,-1.1341929542473,0.256713618836763,0.890795753440328
"Ldah",568.301408692455,-0.306148450387655,0.269962344267268,-1.13404130942263,0.256777220455384,0.890795753440328
"Cers5",65.1207138582487,-0.535902625231427,0.47257452354097,-1.1340065926871,0.256791782600322,0.890795753440328
"Sbf2",425.250127768242,0.331967744802937,0.292757100340117,1.13393575908925,0.256821495960065,0.890795753440328
"B130006D01Rik",4.45110109047258,-2.09968821747935,1.85190266890995,-1.133800524579,0.256878230917296,NA
"Cdc42ep4",913.544993460546,0.282816584443045,0.249480690846808,1.13362113710318,0.256953502799852,0.890795753440328
"Clec14a",262.023899365273,0.433362049316648,0.382307361566547,1.13354356437422,0.25698605744638,0.890795753440328
"Dcaf4",100.636137062422,0.56370009775477,0.497294880685871,1.13353287887724,0.256990542011811,0.890795753440328
"Zfp217",191.265851094465,-0.387661714542006,0.342044865720694,-1.13336510321591,0.257060962417723,0.890795753440328
"Igtp",908.162342749857,-0.379130423209337,0.33455897938409,-1.13322447332695,0.25711999925722,0.890795753440328
"Olfr1034",51.2253424299355,0.590249352633149,0.520875202675766,1.13318766107698,0.257135454701494,0.890795753440328
"Extl2",137.788731600673,0.410510215429566,0.362266875726164,1.13317071732462,0.257142568670263,0.890795753440328
"AU040320",422.725080440758,-0.309832783366618,0.273465260479849,-1.13298772510612,0.25721940810773,0.890795753440328
"Tctn3",21.781327551922,0.847805700089854,0.748367851185867,1.1328729564564,0.25726760822382,0.890795753440328
"Gm42337",4.68213289771201,-1.85991530598915,1.64192942079007,-1.13276203132666,0.257314200108485,0.890795753440328
"Rps6ka1",344.799420494223,-0.356192346727373,0.314485827481675,-1.13261812012221,0.257374655859989,0.890795753440328
"Ypel4",1.50660570131112,-4.1236881644437,3.64093325940111,-1.13259097891896,0.257386058730273,NA
"Gm34403",1.50660570131112,-4.1236881644437,3.64093325940111,-1.13259097891896,0.257386058730273,NA
"Gm5103",1.50660570131112,-4.1236881644437,3.64093325940111,-1.13259097891896,0.257386058730273,NA
"Gm52677",1.50660570131112,-4.1236881644437,3.64093325940111,-1.13259097891896,0.257386058730273,NA
"Gm24576",1.50660570131112,-4.1236881644437,3.64093325940111,-1.13259097891896,0.257386058730273,NA
"Phyhipl",1.50660570131112,-4.1236881644437,3.64093325940111,-1.13259097891896,0.257386058730273,NA
"Slfn5os",1.50660570131112,-4.1236881644437,3.64093325940111,-1.13259097891896,0.257386058730273,NA
"Ighv1-31",1.50660570131112,-4.1236881644437,3.64093325940111,-1.13259097891896,0.257386058730273,NA
"LOC115488701",1.50660570131112,-4.1236881644437,3.64093325940111,-1.13259097891896,0.257386058730273,NA
"Zfand3",1173.86443937803,-0.262839649934768,0.232069589960555,-1.13258979765269,0.257386555025222,0.890795753440328
"Fbxl16",11.8138271883337,-1.45830711523535,1.28770922340942,-1.1324816881984,0.257431978735545,0.890795753440328
"Gm30585",16.3713330899444,1.001772981154,0.884684730631413,1.13235025593696,0.25748720934272,0.890795753440328
"Tgm4",1.39570433188747,3.87089447992861,3.41870924632219,1.13226782420672,0.257521853088241,NA
"Gm15506",10.2127995754607,1.22839796074947,1.0850076783922,1.13215600701531,0.257568851887552,0.890795753440328
"Zcchc4",144.144304855783,-0.443146627242376,0.391470662566091,-1.13200469311685,0.257632461345235,0.890795753440328
"Tnip2",143.011404819596,0.40261887763202,0.355702998964116,1.13189621342675,0.257678070830295,0.890795753440328
"LOC118567440",15.7618108136876,1.13623322432618,1.0038633649933,1.13186043434682,0.257693115108607,0.890795753440328
"Gm35999",4.18757077851945,1.93736511047924,1.7117994949242,1.1317710492519,0.257730702142795,NA
"LOC118567607",8.61553450730167,-1.32471875440859,1.17116665697116,-1.13111037316801,0.258008638815357,0.891663278231269
"Gm30931",16.6296296347382,-0.968941583622484,0.856710022867231,-1.13100297388799,0.25805383973924,0.891663278231269
"Mbnl3",58.5518773829554,0.603500819952744,0.53386032020345,1.13044704225771,0.258287901367323,0.892282273764598
"Ero1a",374.813226399294,-0.321820932086244,0.284750647039688,-1.13018507747724,0.258398246334032,0.892455729057019
"Gm41176",4.69312755234456,-1.99910115306503,1.76905614477811,-1.13003827434531,0.258460097125677,0.892455729057019
"Grid2ip",1.55994030002005,4.05338607286765,3.58732431335578,1.12991904795914,0.258510336890989,NA
"Adprhl1",1.55994030002005,4.05338607286765,3.58732431335578,1.12991904795914,0.258510336890989,NA
"Pabpn1l",1.55994030002005,4.05338607286765,3.58732431335578,1.12991904795914,0.258510336890989,NA
"Olfr111",1.55994030002005,4.05338607286765,3.58732431335578,1.12991904795914,0.258510336890989,NA
"Ptchd1",1.55994030002005,4.05338607286765,3.58732431335578,1.12991904795914,0.258510336890989,NA
"Arfgap1",413.369877281202,-0.297994654106172,0.263757913011946,-1.12980365481083,0.258558967847326,0.892455729057019
"Bbs9",57.18935930741,-0.527122345852967,0.466711254126774,-1.12943997212843,0.258712278713318,0.892455729057019
"Fbh1",355.247684392283,-0.314715175159769,0.278648800449582,-1.1294330880018,0.25871518133246,0.892455729057019
"Gm5296",15.9107226267455,-1.11192401927779,0.984559359524908,-1.12936209332705,0.258745116802289,0.892455729057019
"Zfp748",109.986351142378,-0.462674077227171,0.40972752584353,-1.12922380861436,0.258803432543366,0.892455729057019
"Zfp991",52.2872755235894,-0.72975115508577,0.646254823815281,-1.12920032190639,0.25881333797589,0.892455729057019
"Bhlhe40",1982.27126416789,0.255951222619421,0.226680430572728,1.12912800621005,0.258843838503994,0.892455729057019
"Atrn",900.994247420848,-0.298764133767662,0.264621610629821,-1.12902394122906,0.258887734270986,0.892455729057019
"Lrrc17",1.35658540634639,3.83790606282647,3.39937882621886,1.12900216746228,0.258896919340577,NA
"LOC118567836",4.98571693630255,-2.04193656648107,1.80880014355402,-1.12889009532528,0.258944199545534,0.892455729057019
"Tacc3",44.2082320557902,-0.658187957562496,0.58311069392664,-1.12875302136939,0.259002035474818,0.892455729057019
"Zfp646",211.410090386267,-0.450249750415461,0.398933311737948,-1.12863412797982,0.259052207683443,0.892455729057019
"Gm16548",82.0203286445869,0.619474726294417,0.549020336619139,1.12832746799351,0.259181647209276,0.89250815864163
"AB124611",69.7185053703161,0.609519607218932,0.540247717083055,1.12822245785673,0.259225981717378,0.89250815864163
"Zbtb20",1663.11031688977,-0.307917746786456,0.272926480033663,-1.12820766511361,0.259232227526919,0.89250815864163
"B330016D10Rik",44.0163437328171,0.725957768966646,0.643549240397296,1.12805318287451,0.259297459429542,0.892543606642324
"Tomm5",361.255123412665,0.344891017842925,0.305849836846328,1.12764819951895,0.259468522278595,0.892727077647987
"Dazap1",981.226278819302,0.275585987574618,0.244404482588463,1.12758155929022,0.259496678248853,0.892727077647987
"Lilr4b",149.429507730763,-0.576833406825398,0.511601636670111,-1.12750500678587,0.25952902483726,0.892727077647987
"Mir1258",3.1222959546,-2.9508081661797,2.61727989957377,-1.12743316702973,0.259559382634829,NA
"Gm35312",21.1988861576389,1.00298713546512,0.889723266123121,1.12730235754713,0.259614665971946,0.892727077647987
"Prrg4",41.9759336481282,-0.638878898019853,0.566745395644082,-1.12727673295659,0.259625496515464,0.892727077647987
"Shld3",44.877819951463,-0.627902538754629,0.557205926696394,-1.12687699227714,0.259794492263919,0.892742987675351
"Snx4",478.249850855473,-0.281997578707941,0.250257000150209,-1.12683193092973,0.259813547329876,0.892742987675351
"Coq4",163.877378834692,0.452872654592079,0.40193053206718,1.12674359985268,0.259850902648739,0.892742987675351
"Isca2",398.394485987378,0.316573634335445,0.280991038127604,1.12663249491851,0.259897894338716,0.892742987675351
"Upf1",1176.82724633687,-0.282451903440381,0.25070822650898,-1.12661601644836,0.259904864387543,0.892742987675351
"1810062O18Rik",1.85782944654713,3.18280971558499,2.82518106291796,1.12658610004191,0.259917518733575,NA
"Gm3604",4.99653067973832,-1.81287744005934,1.60938212909659,-1.1264431282563,0.259978000284007,0.892805447181202
"Pgm5",20.3609746160339,1.10652934250251,0.982488112176478,1.12625214370406,0.260058807938565,0.892894220747647
"Gm13778",7.03220780165937,1.64125370461358,1.45757161976899,1.12601925171519,0.260157370611778,0.893043904569947
"Gm52051",2.55716021865629,-2.96333963122016,2.63231789557963,-1.12575294807531,0.260270105174642,NA
"Evl",49.8977179308453,-0.715816842220903,0.635968659216649,-1.12555364458149,0.260354498619711,0.893505923966582
"Zfp574",269.910753932431,-0.353072167532628,0.313718783528103,-1.12544159314261,0.260401954205808,0.893505923966582
"Gm4890",10.1846393564773,1.18642472369455,1.05447110816485,1.12513725080561,0.26053087828312,0.893722775630149
"Mamdc2",56.4435599615317,0.547249982750829,0.486453666330991,1.12497863748954,0.260598086816519,0.893722775630149
"Tusc1",62.4587758620292,-0.669681455853045,0.595323782748917,-1.1249029104142,0.26063017855208,0.893722775630149
"Repin1",751.080922208366,-0.272775620043414,0.242607820029984,-1.12434801157565,0.260865417844397,0.894147235119811
"Arpc3",1066.19915835894,0.248109571934166,0.220704675511583,1.12416998579237,0.260940919749515,0.894147235119811
"Lims2",1350.04916245115,0.26914453413242,0.239421285649331,1.12414622368465,0.260950998558753,0.894147235119811
"Tspyl5",9.07147791048774,-1.65516626974884,1.47244764495138,-1.12409176341444,0.26097409915296,0.894147235119811
"Ccpg1",696.341100238956,-0.37785585348893,0.3362814888899,-1.12362965543025,0.261170169949018,0.894630350234386
"Gpr52",4.31728423903616,2.055402788653,1.82939722373133,1.12354100136913,0.261207797197988,NA
"Rrad",2.70062672898581,2.7651426618713,2.46143090408005,1.123388293081,0.261272619630797,NA
"Ncoa4",3375.41790298745,0.312578588440112,0.278305516652476,1.12314909240708,0.261374179168959,0.894841630950472
"Acot7",383.360909166766,-0.356947175813968,0.317809477863754,-1.12314830323277,0.261374514280814,0.894841630950472
"1500035N22Rik",5.56337905406431,-1.84994930140154,1.64718838320513,-1.12309516037375,0.261397081337536,0.894841630950472
"Sarm1",16.8381922050594,-1.11136101471278,0.989839290893017,-1.12276914539342,0.261535552718794,0.894975910632812
"2510039O18Rik",533.031967913009,-0.277460775786295,0.247127499188595,-1.12274342878593,0.261546477730325,0.894975910632812
"Kcne3",39.3203877184915,0.709082738353601,0.631717013114815,1.12246895941162,0.261663098338453,0.89506136236995
"Eva1a",1337.28054161584,0.298411133642665,0.265865160989912,1.12241533464397,0.261685887419163,0.89506136236995
"Pnpla3",62.3619198335126,0.73956182236011,0.658972323382989,1.12229572641746,0.261736722633079,0.89506136236995
"Slbp",379.078462961948,0.396599579538216,0.353452611992748,1.12207284960269,0.261831466686234,0.895196935869368
"Gm51670",3.40492265425751,-2.52511214118618,2.25050348741836,-1.12202098566079,0.26185351724169,NA
"Setd2",554.198362580308,-0.272939349393549,0.243303388770412,-1.12180660850188,0.261944675787519,0.895262335825442
"Csrp3",415.153574963463,0.350971127147821,0.312908930403002,1.1216398544324,0.262015598961373,0.895262335825442
"Plk4",21.5995779925446,-0.866072008374121,0.772148529062344,-1.12163913518793,0.262015904896287,0.895262335825442
"Klf7",103.702022958447,0.492841993743749,0.439551449509895,1.12123846774541,0.262186369542085,0.895279480101966
"Gm16551",57.261665238472,-0.561429490798441,0.500732523111808,-1.12121634782065,0.262195782732794,0.895279480101966
"Ppih",154.397868854262,0.366570264425765,0.326942064415104,1.12120863089782,0.262199066744027,0.895279480101966
"Fasl",3.51573123979674,2.0487400029973,1.82733292443574,1.1211640613491,0.262218034303006,NA
"Spock2",14.0237164773991,-1.24953371661925,1.11474383156977,-1.1209155693283,0.262323802962319,0.895279480101966
"Cep89",105.574420029561,0.449760363106274,0.401291521463668,1.12078212234792,0.262380615772307,0.895279480101966
"Sgsh",75.7734503565458,-0.500375955515915,0.446467742665014,-1.12074380229379,0.26239693146202,0.895279480101966
"Grb14",839.850691531587,-0.292413005452292,0.260961886144045,-1.12051997237208,0.262492246464294,0.895279480101966
"Il13ra2",21.0901284103012,-0.958724596222493,0.855611066280535,-1.12051448842312,0.262494582031254,0.895279480101966
"Nol8",178.616269718656,-0.353753291164223,0.31572086768553,-1.12046217837135,0.262516861156261,0.895279480101966
"Gm43560",4.86513883327595,-2.25204909934738,2.01057767333618,-1.12010052096645,0.262670928663636,0.895327203529556
"Pigg",218.601146377629,-0.345005852737232,0.308051001555913,-1.11996341837769,0.262729351234916,0.895327203529556
"Rab11fip1",147.738421892681,-0.43977347830698,0.392739710336506,-1.11975811646389,0.262816851885148,0.895327203529556
"Slc25a12",187.757618103005,-0.349179866330642,0.31185937812615,-1.1196708863743,0.262854035853148,0.895327203529556
"Ankrd46",701.45687256968,0.268211757466151,0.239548938151397,1.11965329312643,0.262861535847252,0.895327203529556
"LOC118567915",3.4027249787381,-2.52397282160092,2.25471604309326,-1.11941937404156,0.262961269495121,NA
"Cops9",548.067306199626,0.373174027088148,0.333402571049581,1.11928959009933,0.263016615390801,0.895327203529556
"Pdlim2",21.4817097329348,-0.874168842702703,0.78110011010921,-1.11915083788745,0.263075794665901,0.895327203529556
"Grk2",695.070828144117,-0.271136748933559,0.242295373084343,-1.11903395216373,0.263125654786175,0.895327203529556
"Gm32404",5.61629192013686,1.85565019007602,1.65826409488547,1.11903176086327,0.263126589594816,0.895327203529556
"Rasip1",76.6133964721795,0.486206120435753,0.434596084004295,1.11875403007761,0.263245088087435,0.895327203529556
"Cfap157",4.15124740747124,-1.92367223019041,1.7195823562355,-1.11868572227137,0.263274238399559,NA
"Klhdc8a",33.6491638909105,-0.821239139155922,0.734188817286511,-1.11856666816466,0.263325049987274,0.895327203529556
"Zfp235",117.149057814824,-0.417327585470624,0.373126587764377,-1.11846113130421,0.263370098152492,0.895327203529556
"Klk8",6.35430302261208,1.82927704337667,1.63562772744309,1.11839449324836,0.263398545191705,0.895327203529556
"Evi5",2316.88808070673,-0.236193270988682,0.21122557640579,-1.11820393632126,0.263479903508296,0.895327203529556
"Junb",2369.47888258334,0.864722255434478,0.773333243439072,1.1181754602828,0.263492062847392,0.895327203529556
"Gm34144",5.52572399172886,-1.77833832796052,1.59040253196532,-1.1181686976837,0.263494950550885,0.895327203529556
"Vdac3",1591.69048270645,-0.270844508419486,0.242237892093831,-1.11809306990904,0.263527245922173,0.895327203529556
"Gosr2",1017.69438735181,-0.2856602947141,0.255515198072996,-1.11797770492107,0.263576515558469,0.895327203529556
"Abhd4",787.150602955078,-0.286421424106909,0.256196745798377,-1.11797448173803,0.263577892194366,0.895327203529556
"Ubtd1",162.319507577696,-0.417078173238637,0.37311490135998,-1.1178277032582,0.263640587196363,0.895352972445508
"Rccd1",61.4171414352536,-0.569575839117946,0.509620519754355,-1.11764698837576,0.263717791933323,0.895427996978202
"Col8a2",4.28157863125203,-2.10399732843686,1.88295797926816,-1.11738942217638,0.26382785592625,NA
"Trappc10",471.580542269505,-0.315219676117699,0.282112421257721,-1.11735482866149,0.263842640948343,0.895520229781643
"Ccser2",674.345121743619,-0.275053777560848,0.246197273366083,-1.11720886994494,0.263905028957785,0.895520229781643
"Klhl7",426.391910366704,0.339610354882726,0.304023835785732,1.11705174038418,0.263972203160193,0.895520229781643
"Nbas",253.911486291929,-0.41215394814365,0.368976542175558,-1.11701937937168,0.263986039228206,0.895520229781643
"Gm38510",69.9794723388374,0.518022113512085,0.463787430926656,1.11693866407088,0.264020551526686,0.895520229781643
"A530001N23Rik",3.63421643740468,2.07827059553191,1.86096758630973,1.1167688308065,0.264093179100846,NA
